"radius" "n_nodes" "distance_fnc" "neighbor_fnc" "toroidal"
"953" 0.941623675171286 12 "euclidean" "bubble" 0
"954" 0.180827986681834 5 "euclidean" "bubble" 1
"955" 0.267729661194608 22 "euclidean" "bubble" 0
"956" 0.532680270029232 12 "manhattan" "bubble" 1
"957" 0.160360927926376 4 "sumofsquares" "bubble" 1
"958" 0.111380962189287 13 "sumofsquares" "bubble" 1
"959" 0.565952636767179 25 "euclidean" "bubble" 0
"960" 0.881402634549886 21 "sumofsquares" "bubble" 0
"961" 0.478488406166434 21 "euclidean" "gaussian" 1
"962" 0.767795295454562 7 "sumofsquares" "bubble" 0
"963" 0.640413418412209 7 "euclidean" "gaussian" 1
"964" 0.92818374466151 20 "euclidean" "bubble" 0
"965" 0.080786383477971 17 "sumofsquares" "bubble" 1
"966" 0.457408421672881 14 "sumofsquares" "bubble" 0
"967" 0.729260832304135 4 "euclidean" "bubble" 1
"968" 0.222838937537745 10 "sumofsquares" "bubble" 0
"969" 0.63093278137967 17 "sumofsquares" "bubble" 1
"970" 0.299672842491418 13 "sumofsquares" "bubble" 1
"971" 0.570114491740242 24 "sumofsquares" "bubble" 1
"972" 0.549908227520064 17 "euclidean" "bubble" 0
"973" 0.589165901066735 22 "euclidean" "bubble" 1
"974" 0.371794376056641 23 "sumofsquares" "bubble" 1
"975" 0.796217057621107 18 "euclidean" "bubble" 1
"976" 0.630912787979469 17 "sumofsquares" "bubble" 0
"977" 0.314982991432771 11 "sumofsquares" "bubble" 1
"978" 0.622263898607343 5 "sumofsquares" "bubble" 0
"979" 0.654611704871058 17 "euclidean" "bubble" 1
"980" 0.0522602028213441 14 "euclidean" "bubble" 1
"981" 0.131127232452855 7 "sumofsquares" "bubble" 1
"982" 0.214202983770519 15 "sumofsquares" "bubble" 1
"983" 0.407287411158904 10 "euclidean" "bubble" 1
"984" 0.162394352024421 5 "euclidean" "bubble" 1
"985" 0.625863826135173 7 "sumofsquares" "bubble" 1
"986" 0.529235131572932 16 "euclidean" "bubble" 1
"987" 0.552161938278005 11 "sumofsquares" "bubble" 1
"988" 0.678217804757878 11 "sumofsquares" "bubble" 0
"989" 0.466427568811923 22 "sumofsquares" "bubble" 1
"990" 0.449081426020712 21 "sumofsquares" "bubble" 0
"991" 0.321524986065924 20 "euclidean" "bubble" 1
"992" 0.391911991639063 21 "euclidean" "bubble" 1
"993" 0.641735328361392 9 "sumofsquares" "bubble" 0
"994" 0.878443665336818 22 "sumofsquares" "bubble" 0
"995" 0.611682023620233 16 "sumofsquares" "bubble" 1
"996" 0.501432065153494 13 "sumofsquares" "bubble" 1
"997" 0.961209875065833 11 "sumofsquares" "bubble" 1
"998" 0.349330819910392 19 "sumofsquares" "bubble" 1
"999" 0.486807390348986 14 "sumofsquares" "bubble" 1
"1000" 0.189520098967478 13 "sumofsquares" "bubble" 1
